maintenance_event_id,timestamp,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,maintenance_type,failure_type,failure_code,failure_severity,repair_time_minutes,downtime_minutes,technician_id,spare_part_used,maintenance_cost,old_machine_id,machine_id,machine_name,machine_type,factory_id,factory_name,country,production_line_id,production_line_name,product_family,manufacturer,criticality_level,machine_generation,site_maturity_level,equipment_level,sensor_reliability,data_quality_level,maintenance_strategy,machine_availability_profile,oee_profile,unplanned_downtime_profile,quality_drift_profile,energy_efficiency_profile,systems_maturity
MEV0253,2026-01-02 03:05:00,40.5,26.0,8.0,preventive,electrical,F003,minor,104.0,78.0,TECH01,valve,155.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0254,2026-01-02 03:10:00,77.0,0.0,28.22204806687565,preventive,hydraulic,F004,critical,104.0,235.0,TECH02,valve,2780.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0255,2026-01-02 03:15:00,99.0,4.0,48.4440961337513,corrective,mechanical,F001,minor,82.0,173.0,TECH02,sensor,609.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0256,2026-01-02 03:20:00,107.0,23.0,24.22204806687565,preventive,hydraulic,F003,major,143.0,111.0,TECH02,valve,1788.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0256,2026-01-02 03:25:00,18.0,16.0,0.0,preventive,hydraulic,F002,major,151.0,158.0,TECH02,valve,543.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0256,2026-01-02 03:30:00,116.0,4.0,8.0,preventive,hydraulic,F001,critical,138.0,95.0,TECH02,bearing,1255.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0259,2026-01-02 03:35:00,107.0,10.0,14.0,preventive,hydraulic,F002,critical,125.0,39.0,TECH02,pump,2688.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0260,2026-01-02 03:40:00,50.0,23.0,13.0,preventive,electrical,F004,minor,112.0,77.0,TECH01,bearing,1868.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0261,2026-01-02 03:45:00,110.0,2.0,4.0,preventive,electrical,F004,minor,75.0,82.0,TECH01,pump,1808.5,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0262,2026-01-02 03:50:00,75.0,28.0,14.0,corrective,electrical,F004,minor,66.0,177.0,TECH01,valve,1749.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0263,2026-01-02 03:55:00,13.0,25.0,31.22204806687565,preventive,electrical,F004,minor,57.0,231.0,TECH01,sensor,2410.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0264,2026-01-02 04:00:00,107.0,22.0,48.4440961337513,corrective,electrical,F001,critical,105.0,79.0,TECH03,pump,1015.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0265,2026-01-02 04:05:00,31.0,9.0,5.0,preventive,hydraulic,F004,critical,137.0,136.0,TECH02,pump,1491.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0266,2026-01-02 04:10:00,103.0,29.0,1.0,preventive,hydraulic,F001,critical,104.0,192.0,TECH03,pump,2702.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0267,2026-01-02 04:15:00,42.0,23.0,4.0,preventive,hydraulic,F003,critical,107.5,24.0,TECH03,valve,455.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0268,2026-01-02 04:20:00,70.0,13.0,0.0,preventive,mechanical,F003,major,111.0,135.0,TECH02,valve,2975.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0269,2026-01-02 04:25:00,102.0,18.0,2.0,corrective,mechanical,F003,critical,110.0,38.0,TECH01,bearing,576.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0270,2026-01-02 04:30:00,114.0,28.0,0.0,corrective,hydraulic,F002,critical,171.0,159.0,TECH03,sensor,1381.5,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0271,2026-01-02 04:35:00,11.0,10.0,0.0,corrective,mechanical,F001,minor,93.0,7.0,TECH02,sensor,2187.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0272,2026-01-02 04:40:00,21.0,0.0,8.0,preventive,electrical,F003,critical,104.0,140.0,TECH02,bearing,1446.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0273,2026-01-02 04:45:00,26.0,11.0,5.0,preventive,hydraulic,F003,critical,128.0,194.0,TECH03,pump,2952.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0274,2026-01-02 04:50:00,15.0,25.0,12.0,preventive,mechanical,F003,critical,168.0,193.0,TECH03,valve,454.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0275,2026-01-02 04:55:00,24.0,23.0,7.0,preventive,mechanical,F003,critical,67.0,108.0,TECH01,sensor,10959.99895287958,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0276,2026-01-02 05:00:00,60.0,19.0,14.0,preventive,electrical,F001,critical,103.0,155.0,TECH02,sensor,1911.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0277,2026-01-02 05:05:00,82.0,1.0,4.0,preventive,hydraulic,F001,minor,160.0,3.0,TECH02,sensor,546.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0278,2026-01-02 05:10:00,72.0,0.0,11.0,preventive,mechanical,F002,minor,21.0,22.0,TECH01,pump,2860.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0279,2026-01-02 05:15:00,105.0,14.0,11.0,preventive,mechanical,F003,major,130.0,33.0,TECH03,bearing,262.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0280,2026-01-02 05:20:00,35.0,12.0,13.0,corrective,mechanical,F004,critical,174.0,182.0,TECH02,bearing,413.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0281,2026-01-02 05:25:00,28.0,21.0,14.0,preventive,mechanical,F001,critical,149.0,70.0,TECH01,sensor,10959.99895287958,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0282,2026-01-02 05:30:00,29.0,12.0,13.0,preventive,electrical,F001,minor,124.0,93.0,TECH02,pump,1694.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0283,2026-01-02 05:35:00,111.0,12.0,11.0,preventive,electrical,F002,major,82.0,185.0,TECH02,valve,984.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0284,2026-01-02 05:40:00,52.0,16.0,8.0,preventive,mechanical,F003,critical,40.0,72.0,TECH03,sensor,2808.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0285,2026-01-02 05:45:00,110.0,5.0,11.0,preventive,mechanical,F004,minor,106.5,18.0,TECH02,bearing,1422.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0286,2026-01-02 05:50:00,62.0,11.0,14.0,preventive,electrical,F002,minor,173.0,136.0,TECH03,pump,1934.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0287,2026-01-02 05:55:00,32.0,14.0,3.0,preventive,hydraulic,F003,minor,55.0,22.0,TECH02,bearing,2363.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0288,2026-01-02 06:00:00,2.0,23.0,9.0,corrective,electrical,F004,critical,63.0,202.0,TECH02,sensor,1482.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0289,2026-01-02 06:05:00,82.0,2.0,7.0,preventive,electrical,F004,major,93.66666666666669,12.0,TECH02,valve,2276.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0290,2026-01-02 06:10:00,65.0,21.0,13.0,corrective,electrical,F001,minor,124.33333333333334,85.0,TECH02,bearing,1297.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0291,2026-01-02 06:15:00,63.0,5.0,5.0,preventive,mechanical,F004,minor,155.0,158.0,TECH03,pump,1250.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0292,2026-01-02 06:20:00,60.0,20.0,12.0,preventive,mechanical,F004,critical,152.0,71.0,TECH01,valve,1026.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0293,2026-01-02 06:25:00,84.5,2.0,11.0,preventive,mechanical,F001,critical,149.0,44.5,TECH02,pump,2722.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0294,2026-01-02 06:30:00,109.0,11.0,12.0,corrective,hydraulic,F004,minor,146.0,18.0,TECH02,pump,1553.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0295,2026-01-02 06:35:00,109.0,10.0,10.0,preventive,mechanical,F003,major,42.0,4.0,TECH01,bearing,1909.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0296,2026-01-02 06:40:00,14.0,26.0,13.0,preventive,hydraulic,F003,minor,92.0,239.0,TECH01,pump,382.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0297,2026-01-02 06:45:00,28.0,5.0,9.0,preventive,hydraulic,F001,major,70.66666666666667,218.0,TECH03,bearing,2124.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0298,2026-01-02 06:50:00,44.0,10.0,10.0,preventive,hydraulic,F001,major,49.333333333333336,166.0,TECH03,pump,2321.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0299,2026-01-02 06:55:00,60.0,6.5,7.0,preventive,mechanical,F001,major,28.0,119.0,TECH01,bearing,2720.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0300,2026-01-02 07:00:00,21.0,3.0,4.0,corrective,mechanical,F002,minor,144.0,141.0,TECH03,bearing,1350.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0301,2026-01-02 07:05:00,84.0,10.0,4.0,preventive,hydraulic,F002,critical,135.0,149.0,TECH02,valve,2759.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0302,2026-01-02 07:10:00,34.0,12.0,2.0,preventive,hydraulic,F004,critical,153.0,149.0,TECH01,bearing,1240.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0303,2026-01-02 07:15:00,98.0,23.0,3.0,corrective,electrical,F002,minor,171.0,4.0,TECH03,pump,291.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0304,2026-01-02 07:20:00,110.0,15.0,9.0,corrective,hydraulic,F002,major,93.0,189.0,TECH03,bearing,2270.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0305,2026-01-02 07:25:00,54.0,28.0,4.0,corrective,electrical,F003,minor,176.0,179.0,TECH03,valve,368.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0306,2026-01-02 07:30:00,39.0,23.5,8.0,preventive,hydraulic,F003,critical,49.0,79.0,TECH03,pump,533.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0307,2026-01-02 07:35:00,4.0,19.0,9.0,preventive,hydraulic,F004,major,50.333333333333336,166.0,TECH01,valve,2275.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0308,2026-01-02 07:40:00,107.0,5.0,2.0,preventive,hydraulic,F001,minor,51.66666666666666,25.0,TECH02,sensor,1919.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
